user_id,variant,country,device_type,num_questions_asked,avg_word_count,quality_answer_rate,assignment_date
1626,treatment,BR,mobile,5,29.8,0.4,2026-06-03
1627,treatment,AU,desktop,5,43.0,1.0,2026-06-05
1628,control,GB,mobile,1,20.0,0.0,2026-06-02
1629,control,US,mobile,2,13.5,0.0,2026-06-01
1630,treatment,US,mobile,2,45.5,1.0,2026-06-04
1631,control,US,tablet,0,,,2026-06-01
1632,control,US,tablet,2,26.5,1.0,2026-06-03
1633,control,IN,desktop,1,28.0,0.0,2026-06-04
1634,control,IN,desktop,2,56.0,1.0,2026-06-01
1635,control,IN,mobile,1,39.0,0.0,2026-06-01
1636,treatment,US,tablet,1,51.0,1.0,2026-06-05
1637,treatment,CA,desktop,0,,,2026-06-05
1638,treatment,US,mobile,0,,,2026-06-03
1639,control,US,mobile,1,20.0,1.0,2026-06-04
1640,control,IN,mobile,1,59.0,1.0,2026-06-05
1641,treatment,IN,desktop,6,37.7,0.833,2026-06-03
1642,treatment,CA,mobile,1,19.0,1.0,2026-06-02
1643,treatment,US,desktop,4,46.2,1.0,2026-06-05
1644,treatment,BR,mobile,8,51.0,0.75,2026-06-05
1645,control,IN,desktop,6,49.5,0.667,2026-06-02
1646,control,GB,desktop,3,33.7,0.667,2026-06-01
1647,control,DE,desktop,0,,,2026-06-05
1648,treatment,PH,mobile,0,,,2026-06-03
1649,treatment,IN,mobile,1,69.0,1.0,2026-06-03
1650,treatment,IN,mobile,1,59.0,1.0,2026-06-03
1651,control,IN,desktop,5,33.2,0.8,2026-06-04
1652,control,US,tablet,1,17.0,1.0,2026-06-03
1653,treatment,US,desktop,2,48.5,1.0,2026-06-05
1654,control,DE,mobile,2,43.5,1.0,2026-06-01
1655,control,AU,mobile,3,23.3,0.333,2026-06-04
1656,control,US,mobile,0,,,2026-06-02
1657,control,DE,desktop,1,20.0,0.0,2026-06-05
1658,control,GB,mobile,1,32.0,0.0,2026-06-02
1659,control,PH,desktop,6,27.8,0.333,2026-06-03
1660,treatment,US,desktop,0,,,2026-06-04
1661,control,PH,mobile,1,28.0,1.0,2026-06-03
1662,treatment,GB,mobile,2,57.0,0.0,2026-06-05
1663,treatment,DE,mobile,0,,,2026-06-02
1664,control,AU,desktop,2,20.5,1.0,2026-06-04
1665,treatment,US,mobile,0,,,2026-06-02
1666,control,IN,desktop,1,40.0,1.0,2026-06-02
1667,treatment,GB,mobile,5,53.2,0.8,2026-06-03
1668,control,AU,desktop,0,,,2026-06-02
1669,treatment,GB,mobile,1,31.0,1.0,2026-06-01
1670,treatment,IN,mobile,4,24.8,0.75,2026-06-05
1671,treatment,IN,mobile,5,32.4,0.4,2026-06-02
1672,control,CA,desktop,2,28.5,1.0,2026-06-02
1673,treatment,US,mobile,2,32.0,0.5,2026-06-04
1674,treatment,CA,mobile,2,49.5,0.5,2026-06-05
1675,control,US,mobile,2,39.5,1.0,2026-06-04
1676,treatment,US,mobile,3,28.0,0.667,2026-06-01
1677,control,US,mobile,4,56.0,0.25,2026-06-03
1678,control,CA,desktop,3,35.7,0.333,2026-06-03
1679,treatment,BR,mobile,3,59.0,1.0,2026-06-03
1680,control,IN,mobile,1,46.0,1.0,2026-06-04
1681,treatment,PH,desktop,3,31.3,1.0,2026-06-05
1682,control,IN,mobile,1,29.0,0.0,2026-06-05
1683,control,BR,desktop,6,26.8,0.667,2026-06-02
1684,treatment,DE,desktop,4,35.2,0.5,2026-06-04
1685,treatment,BR,mobile,1,75.0,1.0,2026-06-01
1686,control,IN,mobile,0,,,2026-06-05
1687,treatment,IN,mobile,1,50.0,1.0,2026-06-03
1688,treatment,US,mobile,3,28.3,0.667,2026-06-04
1689,control,IN,mobile,3,36.7,1.0,2026-06-03
1690,control,IN,mobile,1,30.0,0.0,2026-06-04
1691,treatment,CA,tablet,8,60.4,1.0,2026-06-04
1692,control,US,mobile,1,50.0,1.0,2026-06-04
1693,treatment,CA,desktop,4,47.2,0.75,2026-06-04
1694,control,US,mobile,2,34.5,1.0,2026-06-01
1695,control,PH,desktop,2,45.5,1.0,2026-06-04
1696,treatment,BR,mobile,1,226.0,0.0,2026-06-01
1697,control,US,desktop,0,,,2026-06-02
1698,treatment,IN,mobile,1,11.0,0.0,2026-06-05
1699,treatment,US,mobile,15,52.8,0.867,2026-06-03
1700,treatment,AU,desktop,0,,,2026-06-03
1701,control,IN,mobile,1,38.0,0.0,2026-06-03
1702,treatment,BR,mobile,0,,,2026-06-01
1703,control,US,desktop,2,37.0,1.0,2026-06-01
1704,treatment,US,mobile,2,30.5,1.0,2026-06-04
1705,control,BR,desktop,0,,,2026-06-03
1706,control,AU,mobile,1,41.0,1.0,2026-06-02
1707,control,US,mobile,4,26.2,1.0,2026-06-04
1708,treatment,CA,desktop,1,59.0,1.0,2026-06-01
1709,treatment,IN,desktop,4,32.0,1.0,2026-06-02
1710,treatment,DE,desktop,6,58.8,0.5,2026-06-04
1711,control,US,mobile,2,35.5,0.5,2026-06-04
1712,control,US,mobile,3,42.7,0.667,2026-06-01
1713,control,BR,desktop,5,27.4,0.4,2026-06-02
1714,control,IN,mobile,0,,,2026-06-03
1715,control,US,mobile,3,42.7,0.667,2026-06-03
1716,treatment,IN,mobile,2,37.0,1.0,2026-06-02
1717,control,US,mobile,1,18.0,0.0,2026-06-03
1718,control,GB,mobile,2,29.5,1.0,2026-06-01
1719,treatment,PH,mobile,5,50.6,0.8,2026-06-03
1720,treatment,IN,mobile,0,,,2026-06-04
1721,control,IN,mobile,10,31.3,0.7,2026-06-04
1722,treatment,CA,desktop,0,,,2026-06-04
1723,treatment,GB,mobile,2,45.0,1.0,2026-06-05
1724,treatment,DE,desktop,8,59.9,1.0,2026-06-02
1725,control,DE,tablet,9,38.6,0.333,2026-06-05
1726,control,IN,desktop,1,30.0,0.0,2026-06-01
1727,treatment,GB,mobile,3,34.7,0.667,2026-06-04
1728,treatment,PH,tablet,4,52.8,0.0,2026-06-04
1729,treatment,IN,desktop,2,49.5,0.5,2026-06-05
1730,treatment,IN,mobile,3,37.3,0.0,2026-06-02
1731,treatment,DE,mobile,8,40.6,0.75,2026-06-05
1732,treatment,US,desktop,1,22.0,0.0,2026-06-01
1733,control,US,mobile,0,,,2026-06-05
1734,control,US,mobile,5,26.6,0.4,2026-06-04
1735,control,CA,desktop,3,29.0,0.667,2026-06-03
1736,control,GB,mobile,5,35.6,0.8,2026-06-05
1737,control,US,mobile,2,19.5,0.5,2026-06-02
1738,treatment,PH,mobile,17,38.0,0.706,2026-06-05
1739,control,BR,mobile,5,33.8,0.4,2026-06-01
1740,treatment,GB,desktop,1,43.0,0.0,2026-06-03
1741,treatment,AU,mobile,1,38.0,1.0,2026-06-03
1742,control,CA,desktop,4,39.5,0.5,2026-06-05
1743,treatment,US,mobile,3,61.7,1.0,2026-06-03
1744,control,PH,desktop,2,38.5,0.5,2026-06-01
1745,treatment,PH,desktop,4,67.0,1.0,2026-06-02
1746,treatment,AU,mobile,1,39.0,1.0,2026-06-04
1747,control,DE,desktop,1,40.0,0.0,2026-06-01
1748,treatment,PH,desktop,2,38.0,1.0,2026-06-01
1749,control,BR,desktop,5,31.4,0.6,2026-06-03
1750,treatment,US,desktop,2,36.0,0.5,2026-06-04
1751,control,IN,desktop,1,39.0,1.0,2026-06-03
1752,treatment,DE,desktop,1,65.0,1.0,2026-06-02
1753,control,US,mobile,2,18.5,1.0,2026-06-03
1754,treatment,PH,mobile,1,30.0,0.0,2026-06-01
1755,control,IN,mobile,6,29.3,0.667,2026-06-02
1756,treatment,US,desktop,2,42.0,0.5,2026-06-05
1757,control,BR,mobile,2,26.5,0.5,2026-06-03
1758,control,IN,mobile,14,35.6,0.571,2026-06-03
1759,control,CA,mobile,3,34.7,1.0,2026-06-04
1760,control,US,desktop,4,31.2,0.75,2026-06-04
1761,treatment,IN,desktop,1,19.0,1.0,2026-06-04
1762,control,DE,mobile,1,39.0,1.0,2026-06-04
1763,treatment,PH,mobile,1,19.0,1.0,2026-06-01
1764,control,US,desktop,2,19.0,0.5,2026-06-04
1765,control,GB,mobile,1,28.0,1.0,2026-06-01
1766,treatment,GB,desktop,0,,,2026-06-04
1767,control,DE,desktop,0,,,2026-06-03
1768,control,IN,mobile,4,41.8,0.75,2026-06-03
1769,control,US,desktop,1,56.0,1.0,2026-06-04
1770,control,IN,desktop,0,,,2026-06-05
1771,control,IN,mobile,0,,,2026-06-04
1772,treatment,US,mobile,1,86.0,1.0,2026-06-01
1773,treatment,BR,mobile,1,43.0,1.0,2026-06-02
1774,treatment,DE,mobile,1,21.0,0.0,2026-06-02
1775,control,DE,desktop,2,50.5,0.0,2026-06-03
1776,treatment,US,mobile,4,42.0,0.75,2026-06-02
1777,treatment,US,mobile,3,54.0,1.0,2026-06-05
1778,treatment,IN,desktop,3,31.7,1.0,2026-06-05
1779,treatment,GB,desktop,6,62.8,0.667,2026-06-02
1780,control,BR,mobile,2,34.5,0.5,2026-06-03
1781,control,US,desktop,6,34.5,0.5,2026-06-04
1782,control,PH,desktop,9,30.9,0.556,2026-06-04
1783,treatment,IN,mobile,1,48.0,1.0,2026-06-05
1784,control,IN,mobile,1,20.0,1.0,2026-06-01
1785,treatment,US,desktop,2,83.0,0.5,2026-06-01
1786,treatment,PH,mobile,4,42.5,1.0,2026-06-04
1787,control,BR,mobile,0,,,2026-06-05
1788,control,IN,mobile,7,40.1,0.857,2026-06-04
1789,control,IN,mobile,0,,,2026-06-02
1790,control,US,mobile,1,37.0,0.0,2026-06-05
1791,control,DE,desktop,1,19.0,1.0,2026-06-03
1792,treatment,AU,desktop,13,37.8,0.692,2026-06-05
1793,control,US,tablet,1,21.0,1.0,2026-06-05
1794,treatment,US,mobile,16,39.8,0.375,2026-06-01
1795,treatment,CA,tablet,0,,,2026-06-01
1796,control,US,desktop,2,20.5,1.0,2026-06-02
1797,treatment,US,desktop,2,37.0,0.5,2026-06-05
1798,treatment,IN,desktop,2,35.0,1.0,2026-06-04
1799,treatment,BR,mobile,1,18.0,1.0,2026-06-04
1800,control,GB,mobile,8,33.9,0.75,2026-06-01
1801,control,IN,mobile,1,25.0,1.0,2026-06-01
1802,control,US,mobile,0,,,2026-06-03
1803,treatment,US,tablet,10,36.8,0.8,2026-06-04
1804,control,PH,mobile,3,41.7,0.667,2026-06-02
1805,treatment,US,desktop,0,,,2026-06-01
1806,control,IN,desktop,1,22.0,0.0,2026-06-02
1807,treatment,GB,desktop,16,42.6,0.562,2026-06-01
1808,treatment,IN,tablet,3,46.3,1.0,2026-06-03
1809,control,PH,mobile,3,28.3,0.0,2026-06-03
1810,control,IN,desktop,2,44.0,0.5,2026-06-03
1811,treatment,US,mobile,2,32.5,0.5,2026-06-01
1812,treatment,US,desktop,2,50.0,1.0,2026-06-01
1813,treatment,BR,mobile,2,64.0,1.0,2026-06-05
1814,treatment,PH,mobile,2,35.0,1.0,2026-06-05
1815,treatment,US,mobile,3,31.3,0.667,2026-06-04
1816,treatment,BR,mobile,1,54.0,1.0,2026-06-03
1817,treatment,IN,mobile,1,37.0,0.0,2026-06-02
1818,control,US,mobile,11,28.8,0.727,2026-06-04
1819,control,BR,mobile,4,27.0,1.0,2026-06-01
1820,treatment,DE,mobile,4,45.8,0.75,2026-06-01
1821,control,US,mobile,4,23.8,0.75,2026-06-04
1822,treatment,IN,mobile,4,40.5,0.5,2026-06-04
1823,treatment,US,mobile,1,50.0,1.0,2026-06-05
1824,treatment,AU,desktop,0,,,2026-06-01
1825,treatment,US,mobile,5,50.8,0.6,2026-06-04
1826,control,IN,desktop,3,22.7,1.0,2026-06-02
1827,treatment,BR,tablet,3,33.0,1.0,2026-06-01
1828,control,US,mobile,0,,,2026-06-02
1829,control,US,mobile,1,35.0,0.0,2026-06-04
1830,control,IN,mobile,4,28.2,1.0,2026-06-02
1831,treatment,IN,desktop,3,60.0,0.333,2026-06-03
1832,treatment,CA,mobile,9,35.7,0.556,2026-06-02
1833,treatment,GB,mobile,2,67.0,1.0,2026-06-02
1834,treatment,GB,mobile,10,49.4,0.8,2026-06-02
1835,control,BR,desktop,5,36.4,0.8,2026-06-05
1836,treatment,US,mobile,0,,,2026-06-01
1837,treatment,US,mobile,4,28.2,1.0,2026-06-05
1838,control,IN,desktop,2,29.5,0.0,2026-06-04
1839,control,IN,mobile,2,41.5,1.0,2026-06-02
1840,control,US,mobile,2,22.5,0.5,2026-06-04
1841,control,AU,mobile,2,18.5,1.0,2026-06-01
1842,treatment,IN,tablet,2,35.0,0.0,2026-06-05
1843,treatment,US,mobile,7,43.6,0.714,2026-06-02
1844,treatment,US,desktop,3,42.0,0.667,2026-06-01
1845,treatment,US,desktop,1,17.0,1.0,2026-06-04
1846,treatment,IN,desktop,4,54.8,0.5,2026-06-04
1847,treatment,PH,desktop,2,47.0,0.5,2026-06-02
1848,control,US,desktop,7,19.7,0.571,2026-06-05
1849,treatment,DE,desktop,18,49.1,0.778,2026-06-02
1850,treatment,GB,mobile,2,34.0,0.5,2026-06-01
1851,control,US,desktop,0,,,2026-06-03
1852,treatment,CA,desktop,1,53.0,0.0,2026-06-02
1853,treatment,US,mobile,0,,,2026-06-01
1854,treatment,IN,mobile,1,53.0,1.0,2026-06-03
1855,treatment,IN,desktop,1,37.0,1.0,2026-06-05
1856,control,GB,mobile,2,39.0,1.0,2026-06-03
1857,treatment,US,mobile,1,42.0,1.0,2026-06-04
1858,treatment,IN,mobile,0,,,2026-06-02
1859,treatment,US,mobile,2,19.5,0.5,2026-06-05
1860,treatment,US,mobile,0,,,2026-06-01
1861,control,GB,desktop,3,33.3,0.333,2026-06-01
1862,treatment,PH,mobile,0,,,2026-06-02
1863,treatment,US,mobile,5,63.0,0.6,2026-06-05
1864,treatment,DE,mobile,18,41.8,0.944,2026-06-03
1865,control,US,desktop,5,38.6,0.6,2026-06-04
1866,treatment,IN,desktop,0,,,2026-06-03
1867,treatment,PH,mobile,2,79.5,1.0,2026-06-02
1868,treatment,US,desktop,4,43.5,0.25,2026-06-05
1869,treatment,IN,tablet,0,,,2026-06-05
1870,treatment,US,mobile,3,52.3,1.0,2026-06-01
1871,treatment,IN,desktop,2,39.0,0.5,2026-06-04
1872,control,DE,mobile,6,30.0,0.833,2026-06-02
1873,treatment,PH,mobile,2,51.0,0.5,2026-06-01
1874,control,IN,desktop,15,36.5,0.333,2026-06-02
1875,control,US,mobile,4,22.0,0.75,2026-06-05
1876,treatment,DE,tablet,2,48.5,0.5,2026-06-05
1877,treatment,IN,mobile,0,,,2026-06-01
1878,control,AU,desktop,2,60.5,0.5,2026-06-03
1879,control,US,mobile,4,33.5,0.75,2026-06-04
1880,treatment,IN,desktop,5,46.6,0.6,2026-06-01
1881,control,US,mobile,9,38.1,0.556,2026-06-04
1882,control,DE,desktop,2,36.0,1.0,2026-06-05
1883,treatment,US,mobile,7,68.3,0.286,2026-06-01
1884,treatment,US,mobile,4,52.5,0.75,2026-06-03
1885,control,AU,desktop,2,30.0,0.0,2026-06-02
1886,treatment,PH,mobile,6,50.3,0.833,2026-06-03
1887,treatment,US,desktop,4,55.8,0.75,2026-06-04
1888,control,US,desktop,0,,,2026-06-04
1889,treatment,GB,desktop,6,33.3,0.5,2026-06-03
1890,control,US,mobile,3,27.0,1.0,2026-06-05
1891,treatment,IN,desktop,5,49.4,0.6,2026-06-03
1892,control,IN,tablet,2,16.0,0.0,2026-06-01
1893,control,GB,desktop,2,24.5,1.0,2026-06-01
1894,treatment,GB,mobile,2,41.5,0.5,2026-06-04
1895,treatment,BR,mobile,7,57.3,0.857,2026-06-03
1896,treatment,US,mobile,0,,,2026-06-03
1897,treatment,IN,tablet,6,59.0,0.667,2026-06-04
1898,control,CA,mobile,1,14.0,1.0,2026-06-03
1899,control,US,mobile,2,32.5,1.0,2026-06-01
1900,treatment,BR,mobile,2,68.0,1.0,2026-06-01
1901,control,IN,mobile,6,27.7,0.667,2026-06-01
1902,control,US,desktop,3,21.3,0.333,2026-06-02
1903,treatment,BR,mobile,2,47.5,1.0,2026-06-05
1904,treatment,IN,mobile,2,62.5,0.0,2026-06-04
1905,treatment,IN,desktop,2,55.5,1.0,2026-06-04
1906,treatment,DE,mobile,1,24.0,1.0,2026-06-05
1907,control,BR,mobile,1,8.0,0.0,2026-06-04
1908,treatment,IN,mobile,0,,,2026-06-04
1909,treatment,US,tablet,3,29.7,0.667,2026-06-02
1910,treatment,PH,desktop,7,61.0,0.857,2026-06-02
1911,treatment,US,mobile,1,56.0,1.0,2026-06-04
1912,control,BR,mobile,2,40.0,0.5,2026-06-04
1913,treatment,GB,desktop,3,34.0,0.667,2026-06-05
1914,control,US,desktop,3,17.3,0.667,2026-06-03
1915,control,IN,desktop,4,31.5,0.75,2026-06-04
1916,control,IN,mobile,7,34.3,0.714,2026-06-02
1917,control,CA,mobile,5,24.4,0.8,2026-06-01
1918,control,CA,mobile,0,,,2026-06-02
1919,treatment,BR,mobile,1,32.0,0.0,2026-06-01
1920,control,GB,tablet,2,34.0,1.0,2026-06-04
1921,control,US,mobile,2,29.0,0.5,2026-06-03
1922,control,PH,mobile,4,30.5,0.75,2026-06-05
1923,treatment,IN,mobile,2,20.5,0.5,2026-06-05
1924,treatment,IN,mobile,1,57.0,0.0,2026-06-03
1925,control,DE,desktop,7,25.3,0.714,2026-06-01
1926,treatment,BR,mobile,3,50.0,1.0,2026-06-02
1927,control,CA,mobile,15,35.6,0.6,2026-06-01
1928,treatment,US,desktop,3,38.3,0.667,2026-06-02
1929,treatment,BR,desktop,0,,,2026-06-04
1930,control,GB,desktop,3,37.7,1.0,2026-06-04
1931,control,PH,desktop,2,39.0,1.0,2026-06-05
1932,treatment,US,mobile,4,44.0,1.0,2026-06-01
1933,control,BR,mobile,2,30.0,0.5,2026-06-01
1934,treatment,CA,desktop,1,35.0,0.0,2026-06-01
1935,treatment,CA,desktop,1,57.0,1.0,2026-06-05
1936,control,US,mobile,1,40.0,0.0,2026-06-02
1937,treatment,IN,mobile,1,17.0,1.0,2026-06-01
1938,treatment,IN,mobile,1,111.0,1.0,2026-06-04
1939,treatment,IN,desktop,0,,,2026-06-04
1940,control,US,mobile,0,,,2026-06-03
1941,control,BR,desktop,2,44.0,0.0,2026-06-05
1942,control,IN,mobile,6,45.8,0.667,2026-06-02
1943,treatment,BR,desktop,3,53.3,0.667,2026-06-01
1944,control,IN,desktop,7,31.6,0.714,2026-06-01
1945,treatment,IN,desktop,3,27.0,0.667,2026-06-04
1946,control,IN,tablet,0,,,2026-06-01
1947,treatment,PH,mobile,2,34.5,1.0,2026-06-05
1948,treatment,US,desktop,2,28.0,0.0,2026-06-01
1949,treatment,US,mobile,7,43.3,0.429,2026-06-01
1950,control,DE,mobile,6,36.3,0.833,2026-06-03
1951,treatment,IN,mobile,3,40.0,0.667,2026-06-03
1952,treatment,IN,mobile,4,32.8,0.5,2026-06-05
1953,control,IN,tablet,2,34.0,1.0,2026-06-03
1954,treatment,BR,mobile,8,29.5,0.625,2026-06-02
1955,control,US,desktop,1,28.0,1.0,2026-06-03
1956,treatment,US,mobile,4,51.2,0.75,2026-06-01
1957,control,US,desktop,3,36.0,0.667,2026-06-01
1958,control,US,desktop,0,,,2026-06-03
1959,control,US,mobile,0,,,2026-06-05
1960,control,CA,desktop,9,40.1,0.556,2026-06-04
1961,treatment,US,desktop,8,57.4,0.875,2026-06-04
1962,control,CA,mobile,1,21.0,1.0,2026-06-02
1963,treatment,GB,desktop,5,53.0,0.8,2026-06-03
1964,treatment,US,desktop,4,60.2,0.75,2026-06-03
1965,control,BR,mobile,5,41.0,1.0,2026-06-02
1966,treatment,IN,desktop,7,45.7,0.286,2026-06-03
1967,control,GB,mobile,6,25.0,0.667,2026-06-05
1968,control,US,mobile,7,38.6,0.571,2026-06-03
1969,control,AU,mobile,6,37.2,0.833,2026-06-04
1970,treatment,US,desktop,7,38.0,0.857,2026-06-02
1971,control,IN,mobile,0,,,2026-06-05
1972,treatment,IN,mobile,11,34.5,0.727,2026-06-03
1973,treatment,BR,mobile,6,40.7,1.0,2026-06-02
1974,treatment,US,mobile,4,39.2,0.5,2026-06-05
1975,control,IN,mobile,6,43.8,0.667,2026-06-04
1976,control,GB,mobile,0,,,2026-06-01
1977,control,AU,desktop,0,,,2026-06-01
1978,treatment,US,mobile,0,,,2026-06-02
1979,control,PH,mobile,5,46.4,1.0,2026-06-03
1980,control,CA,mobile,5,27.8,0.4,2026-06-05
1981,treatment,GB,mobile,8,52.0,0.875,2026-06-03
1982,treatment,IN,mobile,2,41.5,0.5,2026-06-02
1983,control,AU,mobile,2,18.0,0.5,2026-06-01
1984,control,US,mobile,0,,,2026-06-02
1985,treatment,IN,desktop,4,36.5,0.75,2026-06-03
1986,treatment,US,mobile,3,35.3,1.0,2026-06-04
1987,control,DE,mobile,2,34.0,0.0,2026-06-03
1988,control,US,desktop,2,18.5,0.5,2026-06-05
1989,treatment,IN,tablet,1,71.0,1.0,2026-06-04
1990,control,IN,mobile,8,34.6,0.875,2026-06-04
1991,treatment,US,mobile,3,48.7,0.667,2026-06-02
1992,control,IN,mobile,4,20.5,0.25,2026-06-04
1993,control,US,desktop,1,23.0,1.0,2026-06-05
1994,control,IN,mobile,3,40.3,1.0,2026-06-05
1995,control,AU,mobile,3,36.0,0.333,2026-06-04
1996,control,US,mobile,4,31.0,1.0,2026-06-03
1997,treatment,IN,desktop,0,,,2026-06-04
1998,treatment,IN,mobile,2,35.0,1.0,2026-06-03
1999,treatment,GB,mobile,3,38.7,1.0,2026-06-02
2000,treatment,BR,desktop,2,84.5,1.0,2026-06-05
2001,treatment,IN,mobile,2,40.5,0.0,2026-06-03
2002,control,IN,desktop,2,16.0,1.0,2026-06-03
2003,control,BR,mobile,1,27.0,1.0,2026-06-02
2004,control,AU,mobile,3,22.7,0.667,2026-06-02
2005,treatment,IN,mobile,2,129.5,1.0,2026-06-03
2006,control,GB,mobile,2,20.0,0.5,2026-06-04
2007,control,IN,mobile,7,28.3,0.571,2026-06-02
2008,treatment,IN,desktop,2,50.5,0.5,2026-06-03
2009,control,IN,desktop,0,,,2026-06-03
2010,control,US,desktop,3,30.0,0.667,2026-06-03
2011,treatment,IN,desktop,3,62.7,1.0,2026-06-01
2012,treatment,BR,mobile,6,38.5,1.0,2026-06-03
2013,control,US,mobile,4,23.8,0.25,2026-06-02
2014,control,PH,desktop,7,34.6,0.429,2026-06-01
2015,control,DE,desktop,1,33.0,1.0,2026-06-03
2016,treatment,US,mobile,2,40.5,0.0,2026-06-04
2017,control,IN,tablet,0,,,2026-06-01
2018,treatment,US,desktop,1,26.0,0.0,2026-06-02
2019,treatment,PH,mobile,2,35.0,0.5,2026-06-03
2020,control,BR,mobile,7,37.7,0.571,2026-06-01
2021,control,IN,tablet,0,,,2026-06-02
2022,control,GB,tablet,5,41.8,0.6,2026-06-03
2023,treatment,DE,mobile,1,25.0,0.0,2026-06-03
2024,control,US,mobile,4,32.8,0.75,2026-06-02
2025,treatment,US,tablet,3,37.0,1.0,2026-06-02
2026,control,US,mobile,0,,,2026-06-03
2027,control,CA,desktop,6,31.7,0.833,2026-06-05
2028,treatment,GB,desktop,4,53.0,1.0,2026-06-03
2029,control,US,mobile,3,40.7,1.0,2026-06-02
2030,control,IN,desktop,4,30.5,0.75,2026-06-04
2031,control,US,mobile,2,38.0,1.0,2026-06-05
2032,control,BR,mobile,5,29.2,0.6,2026-06-01
2033,control,US,mobile,5,31.6,0.6,2026-06-05
2034,control,IN,mobile,1,19.0,1.0,2026-06-02
2035,treatment,PH,mobile,1,44.0,0.0,2026-06-01
2036,treatment,CA,mobile,4,44.8,0.25,2026-06-05
2037,treatment,PH,mobile,2,50.5,1.0,2026-06-03
2038,control,AU,tablet,4,28.8,0.75,2026-06-04
2039,treatment,PH,mobile,2,31.0,1.0,2026-06-04
2040,control,US,mobile,2,31.5,1.0,2026-06-04
2041,control,IN,mobile,1,23.0,1.0,2026-06-04
2042,control,US,mobile,8,35.2,0.5,2026-06-04
2043,treatment,BR,mobile,1,38.0,1.0,2026-06-04
2044,control,IN,desktop,4,25.5,0.75,2026-06-02
2045,control,IN,mobile,1,19.0,1.0,2026-06-03
2046,treatment,BR,mobile,5,30.2,1.0,2026-06-03
2047,control,US,mobile,1,24.0,1.0,2026-06-02
2048,treatment,PH,mobile,0,,,2026-06-01
2049,treatment,CA,mobile,3,39.7,0.333,2026-06-03
2050,treatment,US,mobile,5,47.8,1.0,2026-06-03
2051,treatment,US,mobile,1,93.0,0.0,2026-06-04
2052,treatment,US,tablet,2,45.5,0.0,2026-06-04
2053,control,IN,mobile,0,,,2026-06-02
2054,treatment,IN,mobile,5,48.4,0.6,2026-06-01
2055,treatment,IN,mobile,1,17.0,1.0,2026-06-04
2056,control,US,mobile,6,32.5,0.5,2026-06-04
2057,control,PH,mobile,5,34.0,0.4,2026-06-05
2058,control,BR,desktop,1,50.0,1.0,2026-06-02
2059,control,US,mobile,1,28.0,1.0,2026-06-02
2060,treatment,PH,mobile,4,41.0,0.5,2026-06-02
2061,treatment,IN,mobile,2,38.5,0.0,2026-06-05
2062,control,US,tablet,12,31.2,0.583,2026-06-02
2063,control,US,desktop,1,56.0,0.0,2026-06-02
2064,control,US,mobile,4,25.5,0.25,2026-06-05
2065,treatment,CA,mobile,7,49.3,0.857,2026-06-02
2066,treatment,IN,desktop,3,28.3,1.0,2026-06-01
2067,control,AU,desktop,0,,,2026-06-01
2068,control,US,mobile,3,23.7,1.0,2026-06-03
2069,treatment,AU,mobile,2,28.5,0.5,2026-06-02
2070,treatment,DE,desktop,5,62.4,0.4,2026-06-03
2071,control,US,mobile,1,31.0,1.0,2026-06-01
2072,control,IN,desktop,6,24.7,0.333,2026-06-03
2073,treatment,DE,desktop,12,45.0,0.833,2026-06-03
2074,control,IN,desktop,1,35.0,1.0,2026-06-04
2075,control,IN,mobile,3,35.7,1.0,2026-06-01
2076,treatment,US,desktop,5,48.0,0.8,2026-06-04
2077,control,US,mobile,3,43.0,1.0,2026-06-04
2078,control,IN,mobile,13,35.5,0.615,2026-06-03
2079,control,US,desktop,0,,,2026-06-04
2080,treatment,PH,mobile,10,62.0,0.7,2026-06-01
2081,treatment,PH,mobile,2,62.5,1.0,2026-06-01
2082,control,DE,mobile,1,18.0,1.0,2026-06-03
2083,control,IN,mobile,2,33.0,1.0,2026-06-05
2084,control,CA,mobile,4,31.5,0.5,2026-06-01
2085,treatment,PH,desktop,7,77.0,0.571,2026-06-05
2086,treatment,US,mobile,0,,,2026-06-05
2087,treatment,GB,mobile,2,61.0,1.0,2026-06-03
2088,control,US,mobile,2,11.5,0.5,2026-06-03
2089,treatment,DE,desktop,2,102.0,0.5,2026-06-05
2090,treatment,GB,desktop,0,,,2026-06-05
2091,treatment,US,mobile,3,31.0,0.333,2026-06-03
2092,treatment,AU,desktop,4,24.8,0.5,2026-06-05
2093,treatment,IN,mobile,6,63.5,0.5,2026-06-05
2094,treatment,CA,mobile,4,65.5,1.0,2026-06-01
2095,control,BR,mobile,1,45.0,0.0,2026-06-01
2096,control,IN,mobile,1,24.0,1.0,2026-06-03
2097,treatment,BR,mobile,5,33.8,1.0,2026-06-02
2098,treatment,IN,desktop,8,47.5,0.375,2026-06-02
2099,control,GB,mobile,0,,,2026-06-01
2100,control,IN,mobile,6,38.0,1.0,2026-06-05
2101,control,AU,mobile,2,16.0,1.0,2026-06-05
2102,treatment,PH,mobile,2,51.5,0.5,2026-06-03
2103,control,PH,mobile,4,38.2,0.75,2026-06-01
2104,control,IN,desktop,3,18.7,0.667,2026-06-01
2105,control,US,mobile,2,33.0,1.0,2026-06-04
2106,treatment,PH,mobile,4,68.5,0.75,2026-06-04
2107,treatment,GB,desktop,2,36.5,1.0,2026-06-02
2108,treatment,US,mobile,3,50.3,1.0,2026-06-02
