user_id,variant,assignment_date,num_questions_asked_alltime,avg_word_count_alltime,quality_answer_rate_alltime,num_questions_post,avg_word_count_post,quality_answer_rate_post,asked_any_post,asked_any_alltime
3380,control,2026-06-03,5,32,0.8,5,32,0.8,TRUE,TRUE
3381,treatment,2026-06-05,3,47,1,3,47,1,TRUE,TRUE
3382,control,2026-06-01,5,18.6,0.2,5,18.6,0.2,TRUE,TRUE
3383,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
3384,control,2026-06-05,2,33,0.5,2,33,0.5,TRUE,TRUE
3385,treatment,2026-06-01,2,43,1,2,43,1,TRUE,TRUE
3386,control,2026-06-05,3,30.7,1,3,30.666666666666668,1,TRUE,TRUE
3387,control,2026-06-01,2,23,1,2,23,1,TRUE,TRUE
3388,treatment,2026-06-04,15,40.5,0.8,14,42.714285714285715,0.8571428571428571,TRUE,TRUE
3389,treatment,2026-06-02,4,58.5,0.75,4,58.5,0.75,TRUE,TRUE
3390,treatment,2026-06-04,1,44,1,1,44,1,TRUE,TRUE
3391,treatment,2026-06-04,10,47.5,0.6,9,42.333333333333336,0.6666666666666666,TRUE,TRUE
3392,treatment,2026-06-01,3,40.3,0.667,3,40.333333333333336,0.6666666666666666,TRUE,TRUE
3393,control,2026-06-05,6,27,0.667,5,28.8,0.8,TRUE,TRUE
3394,control,2026-06-04,2,23,0.5,2,23,0.5,TRUE,TRUE
3395,treatment,2026-06-01,1,19,1,1,19,1,TRUE,TRUE
3396,treatment,2026-06-03,1,40,0,1,40,0,TRUE,TRUE
3397,control,2026-06-02,10,38.1,0.8,10,38.1,0.8,TRUE,TRUE
3398,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
3399,treatment,2026-06-02,5,36.2,0.8,5,36.2,0.8,TRUE,TRUE
3400,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
3401,control,2026-06-01,1,19,1,1,19,1,TRUE,TRUE
3402,treatment,2026-06-05,2,21.5,1,2,21.5,1,TRUE,TRUE
3403,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3404,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
3405,control,2026-06-03,2,28,0.5,2,28,0.5,TRUE,TRUE
3406,treatment,2026-06-01,2,42,0.5,2,42,0.5,TRUE,TRUE
3407,treatment,2026-06-02,4,37,0.5,4,37,0.5,TRUE,TRUE
3408,control,2026-06-05,3,25,0.667,3,25,0.6666666666666666,TRUE,TRUE
3409,control,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
3410,control,2026-06-03,5,55,0.6,5,55,0.6,TRUE,TRUE
3411,treatment,2026-06-04,1,16,0,0,NA,NA,FALSE,TRUE
3412,control,2026-06-05,2,42.5,1,2,42.5,1,TRUE,TRUE
3413,control,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
3414,control,2026-06-04,2,52.5,1,2,52.5,1,TRUE,TRUE
3415,control,2026-06-02,1,27,0,1,27,0,TRUE,TRUE
3416,treatment,2026-06-05,4,45.5,1,3,46,1,TRUE,TRUE
3417,control,2026-06-03,2,44.5,0.5,2,44.5,0.5,TRUE,TRUE
3418,treatment,2026-06-02,7,52.6,0.714,7,52.57142857142857,0.7142857142857143,TRUE,TRUE
3419,control,2026-06-01,2,23.5,1,2,23.5,1,TRUE,TRUE
3420,treatment,2026-06-01,6,47.3,0.833,6,47.333333333333336,0.8333333333333334,TRUE,TRUE
3421,control,2026-06-02,1,23,1,1,23,1,TRUE,TRUE
3422,treatment,2026-06-04,2,68,1,2,68,1,TRUE,TRUE
3423,treatment,2026-06-01,2,44.5,1,2,44.5,1,TRUE,TRUE
3424,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
3425,treatment,2026-06-05,2,47,0.5,2,47,0.5,TRUE,TRUE
3426,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3427,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3428,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3429,control,2026-06-01,2,55,0.5,2,55,0.5,TRUE,TRUE
3430,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3431,treatment,2026-06-01,4,61.2,0.75,4,61.25,0.75,TRUE,TRUE
3432,treatment,2026-06-03,5,35.8,0.2,5,35.8,0.2,TRUE,TRUE
3433,treatment,2026-06-04,8,30.1,0.625,8,30.125,0.625,TRUE,TRUE
3434,control,2026-06-03,2,39.5,0.5,2,39.5,0.5,TRUE,TRUE
3435,treatment,2026-06-04,1,38,1,1,38,1,TRUE,TRUE
3436,treatment,2026-06-01,6,48.8,0.833,6,48.833333333333336,0.8333333333333334,TRUE,TRUE
3437,treatment,2026-06-02,1,22,1,1,22,1,TRUE,TRUE
3438,treatment,2026-06-01,1,39,1,1,39,1,TRUE,TRUE
3439,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3440,treatment,2026-06-03,2,44.5,1,2,44.5,1,TRUE,TRUE
3441,control,2026-06-03,8,34.5,0.875,8,34.5,0.875,TRUE,TRUE
3442,control,2026-06-03,1,31,1,1,31,1,TRUE,TRUE
3443,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3444,control,2026-06-03,4,26.5,0.25,4,26.5,0.25,TRUE,TRUE
3445,treatment,2026-06-04,3,73,0.333,3,73,0.3333333333333333,TRUE,TRUE
3446,control,2026-06-04,1,30,0,1,30,0,TRUE,TRUE
3447,treatment,2026-06-02,5,60.2,0.6,5,60.2,0.6,TRUE,TRUE
3448,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3449,control,2026-06-02,3,47.3,0.333,3,47.333333333333336,0.3333333333333333,TRUE,TRUE
3450,control,2026-06-01,2,46.5,0.5,2,46.5,0.5,TRUE,TRUE
3451,control,2026-06-02,2,33.5,0,2,33.5,0,TRUE,TRUE
3452,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
3453,treatment,2026-06-03,9,44.9,0.667,7,42.857142857142854,0.7142857142857143,TRUE,TRUE
3454,treatment,2026-06-04,4,51.2,0.75,4,51.25,0.75,TRUE,TRUE
3455,treatment,2026-06-03,1,26,1,1,26,1,TRUE,TRUE
3456,control,2026-06-05,4,32.2,0.75,4,32.25,0.75,TRUE,TRUE
3457,control,2026-06-04,2,24,0.5,2,24,0.5,TRUE,TRUE
3458,control,2026-06-01,2,33.5,0.5,2,33.5,0.5,TRUE,TRUE
3459,treatment,2026-06-01,2,36,0.5,2,36,0.5,TRUE,TRUE
3460,treatment,2026-06-02,4,48.8,0.5,4,48.75,0.5,TRUE,TRUE
3461,treatment,2026-06-02,8,37,0.75,8,37,0.75,TRUE,TRUE
3462,treatment,2026-06-03,1,22,1,1,22,1,TRUE,TRUE
3463,treatment,2026-06-02,8,53.8,0.625,8,53.75,0.625,TRUE,TRUE
3464,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3465,treatment,2026-06-03,3,36.3,0.333,3,36.333333333333336,0.3333333333333333,TRUE,TRUE
3466,treatment,2026-06-02,2,47,0.5,2,47,0.5,TRUE,TRUE
3467,treatment,2026-06-05,3,50.7,0.667,3,50.666666666666664,0.6666666666666666,TRUE,TRUE
3468,treatment,2026-06-03,1,36,1,1,36,1,TRUE,TRUE
3469,treatment,2026-06-05,4,56.2,0.5,4,56.25,0.5,TRUE,TRUE
3470,control,2026-06-02,2,63.5,0,2,63.5,0,TRUE,TRUE
3471,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3472,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3473,treatment,2026-06-04,6,38.5,0.833,6,38.5,0.8333333333333334,TRUE,TRUE
3474,control,2026-06-02,2,60.5,0.5,2,60.5,0.5,TRUE,TRUE
3475,treatment,2026-06-01,6,41.2,0.667,6,41.166666666666664,0.6666666666666666,TRUE,TRUE
3476,treatment,2026-06-01,7,37,0.714,7,37,0.7142857142857143,TRUE,TRUE
3477,control,2026-06-05,4,33,0.25,4,33,0.25,TRUE,TRUE
3478,control,2026-06-03,6,33.7,0.5,6,33.666666666666664,0.5,TRUE,TRUE
3479,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3480,control,2026-06-01,2,27,0.5,2,27,0.5,TRUE,TRUE
3481,treatment,2026-06-01,5,45,0.6,5,45,0.6,TRUE,TRUE
3482,treatment,2026-06-03,6,45.5,0.667,6,45.5,0.6666666666666666,TRUE,TRUE
3483,treatment,2026-06-03,1,59,1,1,59,1,TRUE,TRUE
3484,control,2026-06-04,2,42,0,2,42,0,TRUE,TRUE
3485,control,2026-06-01,2,41.5,1,2,41.5,1,TRUE,TRUE
3486,control,2026-06-04,3,20.7,0.667,3,20.666666666666668,0.6666666666666666,TRUE,TRUE
3487,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3488,control,2026-06-02,4,49,1,4,49,1,TRUE,TRUE
3489,control,2026-06-01,1,54,1,1,54,1,TRUE,TRUE
3490,treatment,2026-06-01,4,46.2,1,4,46.25,1,TRUE,TRUE
3491,treatment,2026-06-03,6,40.5,0.833,6,40.5,0.8333333333333334,TRUE,TRUE
3492,treatment,2026-06-02,1,19,1,1,19,1,TRUE,TRUE
3493,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
3494,treatment,2026-06-03,4,53.2,0.25,4,53.25,0.25,TRUE,TRUE
3495,treatment,2026-06-02,4,48.8,1,4,48.75,1,TRUE,TRUE
3496,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
3497,control,2026-06-03,2,33.5,1,2,33.5,1,TRUE,TRUE
3498,treatment,2026-06-01,4,46,1,4,46,1,TRUE,TRUE
3499,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
3500,treatment,2026-06-03,4,37.2,1,4,37.25,1,TRUE,TRUE
3501,treatment,2026-06-05,3,27,0.667,3,27,0.6666666666666666,TRUE,TRUE
3502,control,2026-06-04,2,22.5,0.5,2,22.5,0.5,TRUE,TRUE
3503,control,2026-06-04,4,27.8,0.75,4,27.75,0.75,TRUE,TRUE
3504,control,2026-06-01,2,46.5,1,2,46.5,1,TRUE,TRUE
3505,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3506,control,2026-06-03,3,36,0.333,3,36,0.3333333333333333,TRUE,TRUE
3507,treatment,2026-06-02,9,35,0.667,8,37.875,0.625,TRUE,TRUE
3508,control,2026-06-04,2,38,1,0,NA,NA,FALSE,TRUE
3509,control,2026-06-04,1,31,1,1,31,1,TRUE,TRUE
3510,treatment,2026-06-02,4,72.2,1,4,72.25,1,TRUE,TRUE
3511,control,2026-06-05,5,31.2,0.4,5,31.2,0.4,TRUE,TRUE
3512,control,2026-06-02,1,49,1,1,49,1,TRUE,TRUE
3513,control,2026-06-02,2,21,1,2,21,1,TRUE,TRUE
3514,control,2026-06-04,4,30,1,4,30,1,TRUE,TRUE
3515,treatment,2026-06-03,2,91,1,1,58,1,TRUE,TRUE
3516,control,2026-06-05,5,38.4,0.8,4,41.75,1,TRUE,TRUE
3517,control,2026-06-01,3,52.3,0.667,3,52.333333333333336,0.6666666666666666,TRUE,TRUE
3518,control,2026-06-02,1,16,0,1,16,0,TRUE,TRUE
3519,control,2026-06-01,3,29.7,0.667,3,29.666666666666668,0.6666666666666666,TRUE,TRUE
3520,treatment,2026-06-03,2,76,1,2,76,1,TRUE,TRUE
3521,treatment,2026-06-04,12,46.1,0.583,11,47,0.5454545454545454,TRUE,TRUE
3522,treatment,2026-06-02,5,63.2,0.6,5,63.2,0.6,TRUE,TRUE
3523,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
3524,control,2026-06-02,1,16,0,1,16,0,TRUE,TRUE
3525,treatment,2026-06-05,1,33,0,1,33,0,TRUE,TRUE
3526,control,2026-06-04,2,12,0.5,2,12,0.5,TRUE,TRUE
3527,control,2026-06-05,3,33.3,1,3,33.333333333333336,1,TRUE,TRUE
3528,treatment,2026-06-03,7,30,0.429,7,30,0.42857142857142855,TRUE,TRUE
3529,control,2026-06-02,3,21.3,1,3,21.333333333333332,1,TRUE,TRUE
3530,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3531,treatment,2026-06-04,3,32.3,1,3,32.333333333333336,1,TRUE,TRUE
3532,treatment,2026-06-03,1,74,0,1,74,0,TRUE,TRUE
3533,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3534,control,2026-06-05,19,34.4,0.684,18,34.77777777777778,0.6666666666666666,TRUE,TRUE
3535,control,2026-06-01,6,31.7,0.667,6,31.666666666666668,0.6666666666666666,TRUE,TRUE
3536,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3537,control,2026-06-01,1,68,1,1,68,1,TRUE,TRUE
3538,treatment,2026-06-01,1,93,1,1,93,1,TRUE,TRUE
3539,treatment,2026-06-03,5,39,0.6,5,39,0.6,TRUE,TRUE
3540,control,2026-06-04,1,30,1,1,30,1,TRUE,TRUE
3541,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3542,treatment,2026-06-02,1,18,0,1,18,0,TRUE,TRUE
3543,control,2026-06-02,5,22.6,0.6,5,22.6,0.6,TRUE,TRUE
3544,treatment,2026-06-05,2,46,1,2,46,1,TRUE,TRUE
3545,treatment,2026-06-02,4,39.2,1,4,39.25,1,TRUE,TRUE
3546,treatment,2026-06-04,7,47,0.571,6,46.833333333333336,0.5,TRUE,TRUE
3547,treatment,2026-06-01,1,59,1,1,59,1,TRUE,TRUE
3548,treatment,2026-06-02,1,41,0,1,41,0,TRUE,TRUE
3549,treatment,2026-06-03,11,36,0.273,10,37.4,0.3,TRUE,TRUE
3550,treatment,2026-06-04,2,41,1,2,41,1,TRUE,TRUE
3551,control,2026-06-01,1,37,0,1,37,0,TRUE,TRUE
3552,treatment,2026-06-03,4,41.2,1,4,41.25,1,TRUE,TRUE
3553,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3554,treatment,2026-06-02,1,37,1,1,37,1,TRUE,TRUE
3555,control,2026-06-05,4,45,0.5,3,54,0.6666666666666666,TRUE,TRUE
3556,control,2026-06-05,1,23,1,1,23,1,TRUE,TRUE
3557,treatment,2026-06-04,2,90,0.5,2,90,0.5,TRUE,TRUE
3558,treatment,2026-06-01,1,64,0,1,64,0,TRUE,TRUE
3559,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
3560,control,2026-06-01,5,35.4,0.6,5,35.4,0.6,TRUE,TRUE
3561,treatment,2026-06-04,9,37.4,0.556,8,33.75,0.625,TRUE,TRUE
3562,treatment,2026-06-04,1,13,1,1,13,1,TRUE,TRUE
3563,treatment,2026-06-04,7,63.7,0.429,7,63.714285714285715,0.42857142857142855,TRUE,TRUE
3564,control,2026-06-03,5,24.8,0.4,5,24.8,0.4,TRUE,TRUE
3565,control,2026-06-05,3,59,1,3,59,1,TRUE,TRUE
3566,treatment,2026-06-02,4,62.5,1,4,62.5,1,TRUE,TRUE
3567,control,2026-06-02,3,37,0.667,3,37,0.6666666666666666,TRUE,TRUE
3568,treatment,2026-06-04,1,53,1,1,53,1,TRUE,TRUE
3569,treatment,2026-06-01,5,52.4,1,5,52.4,1,TRUE,TRUE
3570,control,2026-06-03,2,37,0.5,2,37,0.5,TRUE,TRUE
3571,control,2026-06-01,1,12,0,1,12,0,TRUE,TRUE
3572,treatment,2026-06-01,3,45,0.667,3,45,0.6666666666666666,TRUE,TRUE
3573,treatment,2026-06-05,4,35.2,0.5,4,35.25,0.5,TRUE,TRUE
3574,treatment,2026-06-02,2,39.5,1,2,39.5,1,TRUE,TRUE
3575,control,2026-06-03,3,36.3,1,3,36.333333333333336,1,TRUE,TRUE
3576,control,2026-06-03,3,32.3,1,3,32.333333333333336,1,TRUE,TRUE
3577,treatment,2026-06-02,6,51.7,0.667,6,51.666666666666664,0.6666666666666666,TRUE,TRUE
3578,treatment,2026-06-02,11,42.1,0.818,10,42.9,0.9,TRUE,TRUE
3579,control,2026-06-03,3,29.7,1,3,29.666666666666668,1,TRUE,TRUE
3580,treatment,2026-06-05,2,28.5,0,2,28.5,0,TRUE,TRUE
3581,control,2026-06-02,1,46,1,1,46,1,TRUE,TRUE
3582,treatment,2026-06-03,3,85,1,3,85,1,TRUE,TRUE
3583,control,2026-06-05,3,45.3,0.667,3,45.333333333333336,0.6666666666666666,TRUE,TRUE
3584,treatment,2026-06-01,1,86,1,1,86,1,TRUE,TRUE
3585,treatment,2026-06-02,6,58,0.667,6,58,0.6666666666666666,TRUE,TRUE
3586,treatment,2026-06-04,2,39,1,2,39,1,TRUE,TRUE
3587,control,2026-06-03,2,72.5,0.5,1,116,1,TRUE,TRUE
3588,treatment,2026-06-05,5,33.6,1,5,33.6,1,TRUE,TRUE
3589,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3590,control,2026-06-01,3,26.7,1,3,26.666666666666668,1,TRUE,TRUE
3591,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
3592,treatment,2026-06-01,8,60.2,0.75,8,60.25,0.75,TRUE,TRUE
3593,control,2026-06-03,2,24,0.5,2,24,0.5,TRUE,TRUE
3594,treatment,2026-06-01,2,19.5,0.5,2,19.5,0.5,TRUE,TRUE
3595,control,2026-06-05,1,18,1,1,18,1,TRUE,TRUE
3596,control,2026-06-04,4,26.8,0.75,4,26.75,0.75,TRUE,TRUE
3597,treatment,2026-06-05,8,51.6,0.75,7,50,0.7142857142857143,TRUE,TRUE
3598,control,2026-06-03,7,27.4,0.857,7,27.428571428571427,0.8571428571428571,TRUE,TRUE
3599,control,2026-06-04,9,29.9,0.556,9,29.88888888888889,0.5555555555555556,TRUE,TRUE
3600,treatment,2026-06-02,6,65.2,0.667,6,65.16666666666667,0.6666666666666666,TRUE,TRUE
3601,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3602,control,2026-06-01,6,26.3,1,6,26.333333333333332,1,TRUE,TRUE
3603,control,2026-06-04,14,24.1,0.714,14,24.142857142857142,0.7142857142857143,TRUE,TRUE
3604,treatment,2026-06-02,5,49.8,0.6,5,49.8,0.6,TRUE,TRUE
3605,control,2026-06-01,8,32,0.5,8,32,0.5,TRUE,TRUE
3606,control,2026-06-01,2,27.5,1,2,27.5,1,TRUE,TRUE
3607,control,2026-06-05,3,30.3,0.667,2,27.5,1,TRUE,TRUE
3608,control,2026-06-04,5,42.2,0.4,5,42.2,0.4,TRUE,TRUE
3609,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3610,treatment,2026-06-01,2,47.5,0,2,47.5,0,TRUE,TRUE
3611,treatment,2026-06-05,1,40,1,1,40,1,TRUE,TRUE
3612,control,2026-06-01,2,43.5,0.5,2,43.5,0.5,TRUE,TRUE
3613,control,2026-06-04,5,29.2,0.2,5,29.2,0.2,TRUE,TRUE
3614,control,2026-06-05,4,26.5,0.75,4,26.5,0.75,TRUE,TRUE
3615,control,2026-06-03,9,34.2,0.778,8,27.375,0.75,TRUE,TRUE
3616,treatment,2026-06-05,2,70,0.5,2,70,0.5,TRUE,TRUE
3617,treatment,2026-06-04,2,22.5,0,2,22.5,0,TRUE,TRUE
3618,control,2026-06-01,10,34.8,0.7,10,34.8,0.7,TRUE,TRUE
3619,treatment,2026-06-04,2,32,0,2,32,0,TRUE,TRUE
3620,treatment,2026-06-05,8,37.9,0.625,8,37.875,0.625,TRUE,TRUE
3621,control,2026-06-05,2,22,1,2,22,1,TRUE,TRUE
3622,treatment,2026-06-04,4,34.2,1,4,34.25,1,TRUE,TRUE
3623,control,2026-06-05,18,30.4,0.611,17,30.88235294117647,0.6470588235294118,TRUE,TRUE
3624,control,2026-06-01,2,33,0,2,33,0,TRUE,TRUE
3625,treatment,2026-06-05,4,58.2,0.75,3,66.66666666666667,0.6666666666666666,TRUE,TRUE
3626,treatment,2026-06-04,7,49.9,0.857,6,53.5,0.8333333333333334,TRUE,TRUE
3627,control,2026-06-02,9,39.9,0.889,9,39.888888888888886,0.8888888888888888,TRUE,TRUE
3628,treatment,2026-06-05,2,25,1,1,25,1,TRUE,TRUE
3629,treatment,2026-06-01,1,40,1,1,40,1,TRUE,TRUE
3630,control,2026-06-03,2,67.5,0.5,2,67.5,0.5,TRUE,TRUE
3631,treatment,2026-06-01,3,35,0,3,35,0,TRUE,TRUE
3632,treatment,2026-06-02,6,42.7,1,5,44.8,1,TRUE,TRUE
3633,treatment,2026-06-02,3,39.7,1,3,39.666666666666664,1,TRUE,TRUE
3634,treatment,2026-06-03,2,47.5,1,2,47.5,1,TRUE,TRUE
3635,treatment,2026-06-03,4,47.8,0.25,4,47.75,0.25,TRUE,TRUE
3636,treatment,2026-06-02,2,31.5,1,2,31.5,1,TRUE,TRUE
3637,control,2026-06-01,1,67,1,1,67,1,TRUE,TRUE
3638,treatment,2026-06-05,2,61.5,0.5,2,61.5,0.5,TRUE,TRUE
3639,control,2026-06-03,4,36.2,1,4,36.25,1,TRUE,TRUE
3640,treatment,2026-06-03,2,26,0,1,26,0,TRUE,TRUE
3641,control,2026-06-04,3,29.7,0.667,3,29.666666666666668,0.6666666666666666,TRUE,TRUE
3642,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
3643,treatment,2026-06-03,7,30.9,0.714,7,30.857142857142858,0.7142857142857143,TRUE,TRUE
3644,control,2026-06-02,3,34,1,3,34,1,TRUE,TRUE
3645,treatment,2026-06-04,6,44.2,0.833,6,44.166666666666664,0.8333333333333334,TRUE,TRUE
3646,control,2026-06-03,1,36,1,1,36,1,TRUE,TRUE
3647,treatment,2026-06-03,1,15,0,1,15,0,TRUE,TRUE
3648,control,2026-06-05,4,35.2,1,4,35.25,1,TRUE,TRUE
3649,control,2026-06-04,2,27.5,0,2,27.5,0,TRUE,TRUE
3650,control,2026-06-05,4,39,0.5,4,39,0.5,TRUE,TRUE
3651,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
3652,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3653,treatment,2026-06-01,1,29,1,1,29,1,TRUE,TRUE
3654,treatment,2026-06-04,1,37,1,1,37,1,TRUE,TRUE
3655,treatment,2026-06-04,2,48,0.5,2,48,0.5,TRUE,TRUE
3656,treatment,2026-06-02,2,47.5,1,2,47.5,1,TRUE,TRUE
3657,control,2026-06-04,3,41.3,1,3,41.333333333333336,1,TRUE,TRUE
3658,treatment,2026-06-03,4,72.8,0.75,4,72.75,0.75,TRUE,TRUE
3659,treatment,2026-06-02,5,33.6,0.6,4,26.5,0.5,TRUE,TRUE
3660,control,2026-06-05,3,37.3,0.667,3,37.333333333333336,0.6666666666666666,TRUE,TRUE
3661,control,2026-06-01,10,28.8,0.4,10,28.8,0.4,TRUE,TRUE
3662,control,2026-06-05,2,38.5,1,1,29,1,TRUE,TRUE
3663,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
3664,treatment,2026-06-01,1,29,0,1,29,0,TRUE,TRUE
3665,treatment,2026-06-04,5,56.4,0.8,4,60,0.75,TRUE,TRUE
3666,control,2026-06-02,5,35.2,0.8,5,35.2,0.8,TRUE,TRUE
3667,control,2026-06-01,1,16,1,1,16,1,TRUE,TRUE
3668,treatment,2026-06-04,2,55.5,0.5,2,55.5,0.5,TRUE,TRUE
3669,treatment,2026-06-01,10,47,0.7,10,47,0.7,TRUE,TRUE
3670,treatment,2026-06-05,3,46,1,3,46,1,TRUE,TRUE
3671,control,2026-06-01,1,47,1,1,47,1,TRUE,TRUE
3672,treatment,2026-06-01,2,24,0.5,2,24,0.5,TRUE,TRUE
3673,control,2026-06-02,3,31.7,1,3,31.666666666666668,1,TRUE,TRUE
3674,treatment,2026-06-05,1,102,1,1,102,1,TRUE,TRUE
3675,treatment,2026-06-03,5,34,0.8,5,34,0.8,TRUE,TRUE
3676,control,2026-06-05,2,26.5,1,2,26.5,1,TRUE,TRUE
3677,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3678,control,2026-06-03,2,37.5,1,2,37.5,1,TRUE,TRUE
3679,control,2026-06-04,1,14,0,1,14,0,TRUE,TRUE
3680,treatment,2026-06-04,1,36,1,1,36,1,TRUE,TRUE
3681,treatment,2026-06-05,1,33,1,1,33,1,TRUE,TRUE
3682,control,2026-06-01,19,34.8,0.842,19,34.8421052631579,0.8421052631578947,TRUE,TRUE
3683,treatment,2026-06-01,2,46,0,2,46,0,TRUE,TRUE
3684,treatment,2026-06-03,3,42.7,1,3,42.666666666666664,1,TRUE,TRUE
3685,treatment,2026-06-05,2,98,0,2,98,0,TRUE,TRUE
3686,control,2026-06-01,1,33,0,1,33,0,TRUE,TRUE
3687,control,2026-06-05,9,22.4,0.222,8,20.75,0.125,TRUE,TRUE
3688,treatment,2026-06-03,3,59.7,1,3,59.666666666666664,1,TRUE,TRUE
3689,control,2026-06-01,1,42,1,1,42,1,TRUE,TRUE
3690,treatment,2026-06-05,2,65.5,1,2,65.5,1,TRUE,TRUE
3691,treatment,2026-06-02,2,23.5,1,1,18,1,TRUE,TRUE
3692,control,2026-06-02,3,28,0.333,3,28,0.3333333333333333,TRUE,TRUE
3693,treatment,2026-06-02,3,21.7,0.667,3,21.666666666666668,0.6666666666666666,TRUE,TRUE
3694,control,2026-06-05,3,23.3,0.667,2,26,0.5,TRUE,TRUE
3695,control,2026-06-04,2,36,1,1,32,1,TRUE,TRUE
3696,control,2026-06-05,1,74,1,1,74,1,TRUE,TRUE
3697,treatment,2026-06-03,2,38,1,2,38,1,TRUE,TRUE
3698,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3699,control,2026-06-04,1,33,1,1,33,1,TRUE,TRUE
3700,control,2026-06-03,1,6,1,1,6,1,TRUE,TRUE
3701,control,2026-06-05,8,25.9,0.75,7,26.285714285714285,0.7142857142857143,TRUE,TRUE
3702,treatment,2026-06-01,6,66.7,0.667,6,66.66666666666667,0.6666666666666666,TRUE,TRUE
3703,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
3704,treatment,2026-06-01,2,32,0,2,32,0,TRUE,TRUE
3705,treatment,2026-06-04,4,32.8,0.25,4,32.75,0.25,TRUE,TRUE
3706,control,2026-06-04,2,21,0.5,2,21,0.5,TRUE,TRUE
3707,treatment,2026-06-03,4,46.2,0.25,4,46.25,0.25,TRUE,TRUE
3708,control,2026-06-03,3,49,0.333,3,49,0.3333333333333333,TRUE,TRUE
3709,control,2026-06-01,2,24,1,2,24,1,TRUE,TRUE
3710,control,2026-06-02,1,15,1,1,15,1,TRUE,TRUE
3711,control,2026-06-05,2,23.5,0.5,2,23.5,0.5,TRUE,TRUE
3712,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3713,control,2026-06-05,2,41.5,0.5,2,41.5,0.5,TRUE,TRUE
3714,treatment,2026-06-03,1,51,0,1,51,0,TRUE,TRUE
3715,control,2026-06-01,2,33,1,2,33,1,TRUE,TRUE
3716,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
3717,treatment,2026-06-01,3,40.7,0.667,3,40.666666666666664,0.6666666666666666,TRUE,TRUE
3718,treatment,2026-06-02,4,41.8,0.75,4,41.75,0.75,TRUE,TRUE
3719,treatment,2026-06-04,8,50.4,0.875,7,47.42857142857143,0.8571428571428571,TRUE,TRUE
3720,control,2026-06-01,2,30,0.5,2,30,0.5,TRUE,TRUE
3721,treatment,2026-06-05,1,21,0,1,21,0,TRUE,TRUE
3722,treatment,2026-06-05,2,36.5,1,2,36.5,1,TRUE,TRUE
